datetime,DA_price,power_DA,market_dispatch_DA,opening_capacity_DA,throughput_DA,throughput_daily,profit_DA,profit_daily,SoH_DA,datetime,spot_price,power,market_dispatch,opening_capacity,throughput,throughput_daily,profit,profit_daily,SoH,net_profit
25/12/2021 00:00,185.35,0,0,0,0,0,0,0,1.86110988,25/12/2021 00:00,116.13,0,0,0,0,0,0,0,1.86110988,0
25/12/2021 00:30,185.35,0,0,0,0,0,0,0,1.86110988,25/12/2021 00:30,109.91,2.05E-16,9.62E-17,0,0,1.03E-16,1.06E-14,1.06E-14,1.86110988,1.06E-14
25/12/2021 01:00,171.57,0,0,0,0,0,0,0,1.86110988,25/12/2021 01:00,91.7,-0.066098081,-0.033049041,0,0,0.031,-3.030597015,-3.030597015,1.86110988,-3.030597015
25/12/2021 01:30,171.57,0,0,0,0,0,0,0,1.86110988,25/12/2021 01:30,91.65,-1,-0.5,0.031,0.031,0.5,-45.825,-48.85559701,1.86110771,-45.825
25/12/2021 02:00,147.02,0,0,0,0,0,0,0,1.86110988,25/12/2021 02:00,109.68,1,0.469,0.5,0.469,1,51.43992,2.584322985,1.86107488,51.43992
25/12/2021 02:30,147.02,0,0,0,0,0,0,0,1.86110988,25/12/2021 02:30,88.02,0,0,0,0.5,1,0,2.584322985,1.86103988,0
25/12/2021 03:00,124.64,0,0,0,0,0,0,0,1.86110988,25/12/2021 03:00,67.28,0,0,0,0,1,0,2.584322985,1.86103988,0
25/12/2021 03:30,124.64,0,0,0,0,0,0,0,1.86110988,25/12/2021 03:30,54.81,0,0,0,0,1,0,2.584322985,1.86103988,0
25/12/2021 04:00,119.26,-1,-0.5,0,0,0.469,-59.63,-59.63,1.86110988,25/12/2021 04:00,56.41,0,0,0,0,1,0,2.584322985,1.86103988,-31.425
25/12/2021 04:30,119.26,-1,-0.5,0.469,0.469,0.938,-59.63,-119.26,1.86107705,25/12/2021 04:30,51.92,-0.967824343,-0.483912171,0,0,1.453909617,-25.12471994,-22.54039695,1.86103988,-58.79471994
25/12/2021 05:00,121.08,-0.967973586,-0.483986793,0.938,0.469,1.391979612,-58.6011209,-177.8611209,1.86104422,25/12/2021 05:00,57.94,0,0,0.453909617,0.453909617,1.453909617,0,-22.54039695,1.861008107,-30.55892611
25/12/2021 05:30,121.08,-1,-0.5,1.391979612,0.453979612,1.860979612,-60.54,-238.4011209,1.861012442,25/12/2021 05:30,42.41,-1,-0.5,0.453909617,9.99E-16,1.922909617,-21.205,-43.74539695,1.861008107,-60.54
25/12/2021 06:00,149.13,3.55E-16,1.67E-16,1.860979612,0.469,1.860979612,2.49E-14,-238.4011209,1.860979612,25/12/2021 06:00,1.12,-1,-0.5,0.922909617,0.469,2.391909617,-0.56,-44.30539695,1.860975277,-0.56
25/12/2021 06:30,149.13,-7.09E-16,-3.55E-16,1.860979612,0,1.860979612,-4.96E-14,-238.4011209,1.860979612,25/12/2021 06:30,14.12,-1,-0.5,1.391909617,0.469,2.860909617,-7.06,-51.36539695,1.860942447,-7.06
25/12/2021 07:00,158.74,1.06E-15,4.95E-16,1.860979612,0,1.860979612,7.85E-14,-238.4011209,1.860979612,25/12/2021 07:00,53.53,0,0,1.860909617,0.469,2.860909617,0,-51.36539695,1.860909617,5.21E-14
25/12/2021 07:30,158.74,-1.74E-15,-8.71E-16,1.860979612,0,1.860979612,-1.30E-13,-238.4011209,1.860979612,25/12/2021 07:30,92.94,0.938131329,0.439983593,1.860909617,0,3.329975281,40.89207517,-10.47332178,1.860909617,40.89207517
25/12/2021 08:00,185.83,2.34E-17,1.10E-17,1.860979612,0,1.860979612,2.04E-15,-238.4011209,1.860979612,25/12/2021 08:00,75.8,-1,-0.5,1.391843952,0.469065665,3.798975281,-37.9,-48.37332178,1.860876782,-37.9
25/12/2021 08:30,185.83,6.79E-16,3.18E-16,1.860979612,0,1.860979612,5.91E-14,-238.4011209,1.860979612,25/12/2021 08:30,102.7,-2.90E-17,-1.45E-17,1.860843952,0.469,3.798975281,-1.39E-15,-48.37332178,1.860843952,2.50E-14
25/12/2021 09:00,191.48,3.38E-16,1.59E-16,1.860979612,0,1.860979612,3.04E-14,-238.4011209,1.860979612,25/12/2021 09:00,155.5,2.87E-16,1.35E-16,1.860843952,0,3.798975281,2.09E-14,-48.37332178,1.860843952,2.66E-14
25/12/2021 09:30,191.48,-3.36E-16,-1.68E-16,1.860979612,0,1.860979612,-3.02E-14,-238.4011209,1.860979612,25/12/2021 09:30,174.64,1,0.469,1.860843952,0,4.298975281,81.90616,33.53283822,1.860843952,81.90616
25/12/2021 10:00,200.06,2.12E-18,9.94E-19,1.860979612,0,1.860979612,1.99E-16,-238.4011209,1.860979612,25/12/2021 10:00,142.07,-1,-0.5,1.360843952,0.5,4.767975281,-71.035,-37.50216178,1.860808952,-71.035
25/12/2021 10:30,200.06,-3.30E-16,-1.65E-16,1.860979612,0,1.860979612,-3.10E-14,-238.4011209,1.860979612,25/12/2021 10:30,146.94,-0.065948838,-0.032974419,1.829843952,0.469,4.798905286,-4.845261109,-42.34742289,1.860776122,-4.845261109
25/12/2021 11:00,214.11,6.48E-18,3.04E-18,1.860979612,0,1.860979612,6.51E-16,-238.4011209,1.860979612,25/12/2021 11:00,169.05,-6.99E-17,-3.50E-17,1.860773957,0.030930005,4.798905286,-5.54E-15,-42.34742289,1.860773957,-5.77E-15
25/12/2021 11:30,214.11,6.58E-16,3.08E-16,1.860979612,0,1.860979612,6.60E-14,-238.4011209,1.860979612,25/12/2021 11:30,184.9,1.14E-15,5.34E-16,1.860773957,0,4.798905286,9.87E-14,-42.34742289,1.860773957,1.08E-13
25/12/2021 12:00,240.64,1,0.469,1.860979612,0,2.360979612,112.86016,-125.5409609,1.860979612,25/12/2021 12:00,167.1,0,0,1.860773957,0,4.798905286,0,-42.34742289,1.860773957,34.49026
25/12/2021 12:30,240.64,1,0.469,1.360979612,0.5,2.860979612,112.86016,-12.6808009,1.860944612,25/12/2021 12:30,176.43,0,0,1.860773957,0,4.798905286,0,-42.34742289,1.860773957,30.11449
25/12/2021 13:00,236.35,0.721959224,0.338598876,0.860979612,0.5,3.221959224,80.02784432,67.34704342,1.860909612,25/12/2021 13:00,185.35,-1.37E-15,-6.84E-16,1.860773957,0,4.798905286,-1.19E-13,-42.34742289,1.860773957,17.26854267
25/12/2021 13:30,236.35,1,0.469,0.5,0.360979612,3.721959224,110.84815,178.1951934,1.860884343,25/12/2021 13:30,190.26,1,0.469,1.860773957,0,5.298905286,89.23194,46.88451711,1.860773957,110.84815
25/12/2021 14:00,212.99,0,0,0,0.5,3.721959224,0,178.1951934,1.860849343,25/12/2021 14:00,193.56,1,0.469,1.360773957,0.5,5.798905286,90.77964,137.6641571,1.860738957,90.77964
25/12/2021 14:30,212.99,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 14:30,185.07,0,0,0.860773957,0.5,5.798905286,0,137.6641571,1.860703957,0
25/12/2021 15:00,204.96,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 15:00,188.31,0.721547914,0.338405972,0.860773957,0,6.159679243,63.72522853,201.3893856,1.860703957,63.72522853
25/12/2021 15:30,204.96,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 15:30,184.4,0,0,0.5,0.360773957,6.159679243,0,201.3893856,1.860678703,0
25/12/2021 16:00,211.13,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 16:00,190.36,1,0.469,0.5,0,6.659679243,89.27884,290.6682256,1.860678703,89.27884
25/12/2021 16:30,211.13,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 16:30,174.1,0,0,0,0.5,6.659679243,0,290.6682256,1.860643703,0
25/12/2021 17:00,212.01,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 17:00,174.68,0,0,0,0,6.659679243,0,290.6682256,1.860643703,0
25/12/2021 17:30,212.01,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 17:30,123,-1,-0.5,0,0,7.128679243,-61.5,229.1682256,1.860643703,-61.5
25/12/2021 18:00,204.15,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 18:00,129.7,-1,-0.5,0.469,0.469,7.597679243,-64.85,164.3182256,1.860610873,-64.85
25/12/2021 18:30,204.15,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 18:30,141.8,0,0,0.938,0.469,7.597679243,0,164.3182256,1.860578043,0
25/12/2021 19:00,199.13,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 19:00,153.81,0,0,0.938,0,7.597679243,0,164.3182256,1.860578043,0
25/12/2021 19:30,199.13,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 19:30,157.2,0.876,0.410844,0.938,0,8.035679243,64.5846768,228.9029024,1.860578043,64.5846768
25/12/2021 20:00,182.68,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 20:00,154.98,0,0,0.5,0.438,8.035679243,0,228.9029024,1.860547383,0
25/12/2021 20:30,182.68,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 20:30,147.68,0,0,0.5,0,8.035679243,0,228.9029024,1.860547383,0
25/12/2021 21:00,175.06,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 21:00,148.31,0,0,0.5,0,8.035679243,0,228.9029024,1.860547383,0
25/12/2021 21:30,175.06,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 21:30,156.92,0,0,0.5,0,8.035679243,0,228.9029024,1.860547383,0
25/12/2021 22:00,154.57,0,0,0,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 22:00,147.02,0,0,0.5,0,8.035679243,0,228.9029024,1.860547383,0
25/12/2021 22:30,154.57,-3.93E-16,-1.96E-16,0,0,3.721959224,-3.03E-14,178.1951934,1.860849343,25/12/2021 22:30,157.31,1,0.469,0.5,0,8.535679243,73.77839,302.6812924,1.860547383,73.77839
25/12/2021 23:00,156.7,0,0,1.84E-16,1.84E-16,3.721959224,0,178.1951934,1.860849343,25/12/2021 23:00,123.81,-1.83E-16,-9.14E-17,0,0.5,8.535679243,-1.13E-14,302.6812924,1.860512383,-1.13E-14
25/12/2021 23:30,156.7,0,0,1.84E-16,0,3.721959224,0,178.1951934,1.860849343,25/12/2021 23:30,114,0,0,8.57E-17,8.57E-17,8.535679243,0,302.6812924,1.860512383,0
26/12/2021 00:00,144.25,0,0,0,0,0,0,0,1.860512383,26/12/2021 00:00,106.47,-1,-0.5,0,0,0.469,-53.235,-53.235,1.860512383,-53.235
26/12/2021 00:30,144.25,0,0,0,0,0,0,0,1.860512383,26/12/2021 00:30,134.42,-1,-0.5,0.469,0.469,0.938,-67.21,-120.445,1.860479553,-67.21
26/12/2021 01:00,122.45,0,0,0,0,0,0,0,1.860512383,26/12/2021 01:00,158.98,0.876,0.410844,0.938,0.469,1.376,65.31597912,-55.12902088,1.860446723,65.31597912
26/12/2021 01:30,122.45,0,0,0,0,0,0,0,1.860512383,26/12/2021 01:30,166.53,1,0.469,0.5,0.438,1.876,78.10257,22.97354912,1.860416063,78.10257
26/12/2021 02:00,105.35,0,0,0,0,0,0,0,1.860512383,26/12/2021 02:00,151.15,0,0,0,0.5,1.876,0,22.97354912,1.860381063,0
26/12/2021 02:30,105.35,0,0,0,0,0,0,0,1.860512383,26/12/2021 02:30,139.49,0,0,0,0,1.876,0,22.97354912,1.860381063,0
26/12/2021 03:00,82.93,0,0,0,0,0,0,0,1.860512383,26/12/2021 03:00,118.74,0,0,0,0,1.876,0,22.97354912,1.860381063,0
26/12/2021 03:30,82.93,0,0,0,0,0,0,0,1.860512383,26/12/2021 03:30,108.11,-1,-0.5,0,0,2.345,-54.055,-31.08145088,1.860381063,-54.055
26/12/2021 04:00,71.15,-1,-0.5,0,0,0.469,-35.575,-35.575,1.860512383,26/12/2021 04:00,108.57,-0.966419713,-0.483209856,0.469,0.469,2.798250845,-52.46209411,-83.54354499,1.860348233,-33.75209411
26/12/2021 04:30,71.15,-1,-0.5,0.469,0.469,0.938,-35.575,-71.15,1.860479553,26/12/2021 04:30,105.32,-1,-0.5,0.922250845,0.453250845,3.267250845,-52.66,-136.203545,1.860316505,-35.575
26/12/2021 05:00,76.67,-1,-0.5,0.938,0.469,1.407,-38.335,-109.485,1.860446723,26/12/2021 05:00,100.91,-1,-0.5,1.391250845,0.469,3.736250845,-50.455,-186.658545,1.860283675,-38.335
26/12/2021 05:30,76.67,-0.966699693,-0.483349847,1.407,0.469,1.860382156,-37.05843274,-146.5434327,1.860413893,26/12/2021 05:30,113.2,0,0,1.860250845,0.469,3.736250845,0,-186.658545,1.860250845,17.6567699
26/12/2021 06:00,113.84,0.876262658,0.410967187,1.860382156,0.453382156,2.298513485,46.78450454,-99.7589282,1.860382156,26/12/2021 06:00,109.86,0,0,1.860250845,0,3.736250845,0,-186.658545,1.860250845,1.635649403
26/12/2021 06:30,113.84,1,0.469,1.422250827,0.438131329,2.798513485,53.39096,-46.3679682,1.860351487,26/12/2021 06:30,116.1,0,0,1.860250845,0,3.736250845,0,-186.658545,1.860250845,-1.05994
26/12/2021 07:00,82.65,-1,-0.5,0.922250827,0.5,3.267513485,-41.325,-87.6929682,1.860316487,26/12/2021 07:00,141.35,-3.64E-16,-1.82E-16,1.860250845,0,3.736250845,-2.42E-14,-186.658545,1.860250845,29.35
26/12/2021 07:30,82.65,-1,-0.5,1.391250827,0.469,3.736513485,-41.325,-129.0179682,1.860283657,26/12/2021 07:30,126.67,0,0,1.860250845,0,3.736250845,0,-186.658545,1.860250845,22.01
26/12/2021 08:00,127.31,-1.03E-15,-5.14E-16,1.860250827,0.469,3.736513485,-6.14E-14,-129.0179682,1.860250827,26/12/2021 08:00,146.22,1.08E-15,5.06E-16,1.860250845,0,3.736250845,7.40E-14,-186.658545,1.860250845,8.78E-14
26/12/2021 08:30,127.31,-3.87E-16,-1.93E-16,1.860250827,0,3.736513485,-2.31E-14,-129.0179682,1.860250827,26/12/2021 08:30,133.07,0,0,1.860250845,0,3.736250845,0,-186.658545,1.860250845,2.64E-15
26/12/2021 09:00,154.59,6.94E-16,3.26E-16,1.860250827,0,3.736513485,5.03E-14,-129.0179682,1.860250827,26/12/2021 09:00,142.94,0,0,1.860250845,0,3.736250845,0,-186.658545,1.860250845,3.79E-15
26/12/2021 09:30,154.59,6.58E-16,3.09E-16,1.860250827,0,3.736513485,4.77E-14,-129.0179682,1.860250827,26/12/2021 09:30,148.4,1.05E-15,4.93E-16,1.860250845,0,3.736250845,7.32E-14,-186.658545,1.860250845,7.51E-14
26/12/2021 10:00,181,-9.87E-16,-4.94E-16,1.860250827,0,3.736513485,-8.38E-14,-129.0179682,1.860250827,26/12/2021 10:00,162.56,-1.77E-15,-8.84E-16,1.860250845,0,3.736250845,-1.35E-13,-186.658545,1.860250845,-1.47E-13
26/12/2021 10:30,181,0,0,1.860250827,0,3.736513485,0,-129.0179682,1.860250827,26/12/2021 10:30,172.1,1,0.469,1.860250845,0,4.236250845,80.7149,-105.943645,1.860250845,80.7149
26/12/2021 11:00,172.51,0,0,1.860250827,0,3.736513485,0,-129.0179682,1.860250827,26/12/2021 11:00,155.69,0,0,1.360250845,0.5,4.236250845,0,-105.943645,1.860215845,0
26/12/2021 11:30,172.51,0,0,1.860250827,0,3.736513485,0,-129.0179682,1.860250827,26/12/2021 11:30,166.07,0,0,1.360250845,0,4.236250845,0,-105.943645,1.860215845,0
26/12/2021 12:00,191.22,-4.23E-16,-2.11E-16,1.860250827,0,3.736513485,-3.79E-14,-129.0179682,1.860250827,26/12/2021 12:00,167.32,0,0,1.360250845,0,4.236250845,0,-105.943645,1.860215845,-2.55E-15
26/12/2021 12:30,191.22,0,0,1.860250827,0,3.736513485,0,-129.0179682,1.860250827,26/12/2021 12:30,164.45,0,0,1.360250845,0,4.236250845,0,-105.943645,1.860215845,0
26/12/2021 13:00,184.73,0,0,1.860250827,0,3.736513485,0,-129.0179682,1.860250827,26/12/2021 13:00,148.44,0,0,1.360250845,0,4.236250845,0,-105.943645,1.860215845,0
26/12/2021 13:30,184.73,0,0,1.860250827,0,3.736513485,0,-129.0179682,1.860250827,26/12/2021 13:30,148.25,-0.065948838,-0.032974419,1.360250845,0,4.26718085,-4.888457597,-110.8321026,1.860215845,-4.888457597
26/12/2021 14:00,187.29,0,0,1.860250827,0,3.736513485,0,-129.0179682,1.860250827,26/12/2021 14:00,148.91,0,0,1.39118085,0.030930005,4.26718085,0,-110.8321026,1.86021368,0
26/12/2021 14:30,187.29,0,0,1.860250827,0,3.736513485,0,-129.0179682,1.860250827,26/12/2021 14:30,146.08,-1,-0.5,1.39118085,0,4.73618085,-73.04,-183.8721026,1.86021368,-73.04
26/12/2021 15:00,175.03,0,0,1.860250827,0,3.736513485,0,-129.0179682,1.860250827,26/12/2021 15:00,171.69,6.10E-16,2.86E-16,1.86018085,0.469,4.73618085,4.91E-14,-183.8721026,1.86018085,4.91E-14
26/12/2021 15:30,175.03,0,0,1.860250827,0,3.736513485,7.05E-14,-129.0179682,1.860250827,26/12/2021 15:30,181.88,-1.25E-15,-6.23E-16,1.86018085,0,4.73618085,-1.06E-13,-183.8721026,1.86018085,-4.28E-14
26/12/2021 16:00,207.31,-1.19E-15,-5.94E-16,1.860250827,0,3.736513485,-1.16E-13,-129.0179682,1.860250827,26/12/2021 16:00,185.97,1,0.469,1.86018085,0,5.23618085,87.21993,-96.65217259,1.86018085,87.21993
26/12/2021 16:30,207.31,1.15E-15,5.41E-16,1.860250827,0,3.736513485,1.12E-13,-129.0179682,1.860250827,26/12/2021 16:30,180.37,0,0,1.36018085,0.5,5.23618085,0,-96.65217259,1.86014585,1.46E-14
26/12/2021 17:00,238.99,1,0.469,1.860250827,0,4.236513485,112.08631,-16.9316582,1.860250827,26/12/2021 17:00,178.48,0,0,1.36018085,0,5.23618085,0,-96.65217259,1.86014585,28.37919
26/12/2021 17:30,238.99,1,0.469,1.360250827,0.5,4.736513485,112.08631,95.1546518,1.860215827,26/12/2021 17:30,180.15,0,0,1.36018085,0,5.23618085,0,-96.65217259,1.86014585,27.59596
26/12/2021 18:00,219.79,0.720501654,0.337915276,0.860250827,0.5,5.096764312,74.27039844,169.4250502,1.860180827,26/12/2021 18:00,184.85,0,0,1.36018085,0,5.23618085,0,-96.65217259,1.86014585,11.80675973
26/12/2021 18:30,219.79,1,0.469,0.5,0.360250827,5.596764312,103.08151,272.5065602,1.860155609,26/12/2021 18:30,181.52,0,0,1.36018085,0,5.23618085,0,-96.65217259,1.86014585,17.94863
26/12/2021 19:00,203,0,0,0,0.5,5.596764312,0,272.5065602,1.860120609,26/12/2021 19:00,181.67,0,0,1.36018085,0,5.23618085,0,-96.65217259,1.86014585,0
26/12/2021 19:30,203,0,0,0,0,5.596764312,0,272.5065602,1.860120609,26/12/2021 19:30,188.72,1,0.469,1.36018085,0,5.73618085,88.50968,-8.142492588,1.86014585,88.50968
26/12/2021 20:00,194.98,0,0,0,0,5.596764312,0,272.5065602,1.860120609,26/12/2021 20:00,185.56,1,0.469,0.86018085,0.5,6.23618085,87.02764,78.88514741,1.86011085,87.02764
26/12/2021 20:30,194.98,0,0,0,0,5.596764312,0,272.5065602,1.860120609,26/12/2021 20:30,185.51,0.7203617,0.337849637,0.36018085,0.5,6.5963617,62.67448625,141.5596337,1.86007585,62.67448625
26/12/2021 21:00,185.02,0,0,0,0,5.596764312,0,272.5065602,1.860120609,26/12/2021 21:00,182.54,0,0,0,0.36018085,6.5963617,0,141.5596337,1.860050638,0
26/12/2021 21:30,185.02,0,0,0,0,5.596764312,0,272.5065602,1.860120609,26/12/2021 21:30,180.77,0,0,0,0,6.5963617,0,141.5596337,1.860050638,0
26/12/2021 22:00,185,0,0,0,0,5.596764312,0,272.5065602,1.860120609,26/12/2021 22:00,179.04,0,0,0,0,6.5963617,0,141.5596337,1.860050638,0
26/12/2021 22:30,185,0,0,0,0,5.596764312,0,272.5065602,1.860120609,26/12/2021 22:30,170.75,0,0,0,0,6.5963617,0,141.5596337,1.860050638,0
26/12/2021 23:00,170,-4.85E-16,-2.42E-16,0,0,5.596764312,-4.12E-14,272.5065602,1.860120609,26/12/2021 23:00,148.63,-1,-0.5,0,0,7.0653617,-74.315,67.24463366,1.860050638,-74.315
26/12/2021 23:30,170,0,0,2.27E-16,2.27E-16,5.596764312,0,272.5065602,1.860120609,26/12/2021 23:30,173.79,0.938,0.439922,0.469,0.469,7.5343617,76.45404438,143.698678,1.860017808,76.45404438
27/12/2021 00:00,170,-1,-0.5,0,0,0.469,-85,-85,1.859984978,27/12/2021 00:00,188.82,0,0,0,0,0,0,0,1.859984978,9.41
27/12/2021 00:30,170,-1,-0.5,0.469,0.469,0.938,-85,-170,1.859952148,27/12/2021 00:30,198.16,0,0,0,0,0,0,0,1.859984978,14.08
27/12/2021 01:00,193.31,0.876,0.410844,0.938,0.469,1.376,79.42025364,-90.57974636,1.859919318,27/12/2021 01:00,198.5,0,0,0,0,0,0,0,1.859984978,-2.13228036
27/12/2021 01:30,193.31,1,0.469,0.5,0.438,1.876,90.66239,0.08264364,1.859888658,27/12/2021 01:30,203.48,0,0,0,0,0,0,0,1.859984978,-4.76973
27/12/2021 02:00,170,0,0,0,0.5,1.876,0,0.08264364,1.859853658,27/12/2021 02:00,195.92,0,0,0,0,0,0,0,1.859984978,0
27/12/2021 02:30,170,0,0,0,0,1.876,0,0.08264364,1.859853658,27/12/2021 02:30,175.68,0,0,0,0,0,0,0,1.859984978,0
27/12/2021 03:00,152.17,-0.96529526,-0.48264763,0,0,2.328723477,-73.44448985,-73.36184621,1.859853658,27/12/2021 03:00,150.69,0,0,0,0,0,0,0,1.859984978,-0.714318492
27/12/2021 03:30,152.17,-1,-0.5,0.452723477,0.452723477,2.797723477,-76.085,-149.4468462,1.859821967,27/12/2021 03:30,149.89,-0.96557524,-0.48278762,0,0,0.452854788,-72.36503639,-72.36503639,1.859984978,-73.50503639
27/12/2021 04:00,141.1,-1,-0.5,0.921723477,0.469,3.266723477,-70.55,-219.9968462,1.859789137,27/12/2021 04:00,151.66,0,0,0.452854788,0.452854788,0.452854788,0,-72.36503639,1.859953278,5.28
27/12/2021 04:30,141.1,-1,-0.5,1.390723477,0.469,3.735723477,-70.55,-290.5468462,1.859756307,27/12/2021 04:30,147.78,-1,-0.5,0.452854788,0,0.921854788,-73.89,-146.2550364,1.859953278,-70.55
27/12/2021 05:00,169.5,0,0,1.859723477,0.469,3.735723477,0,-290.5468462,1.859723477,27/12/2021 05:00,151.2,0,0,0.921854788,0.469,0.921854788,0,-146.2550364,1.859920448,0
27/12/2021 05:30,169.5,0,0,1.859723477,0,3.735723477,0,-290.5468462,1.859723477,27/12/2021 05:30,147.98,-1,-0.5,0.921854788,0,1.390854788,-73.99,-220.2450364,1.859920448,-73.99
27/12/2021 06:00,184.56,0.876262658,0.410967187,1.859723477,0,4.173854806,75.84810399,-214.6987422,1.859723477,27/12/2021 06:00,154.19,0,0,1.390854788,0.469,1.390854788,0,-220.2450364,1.859887618,12.48107346
27/12/2021 06:30,184.56,1,0.469,1.421592148,0.438131329,4.673854806,86.55864,-128.1401022,1.859692808,27/12/2021 06:30,133.33,-1,-0.5,1.390854788,0,1.859854788,-66.665,-286.9100364,1.859887618,-42.63813
27/12/2021 07:00,158.25,-1,-0.5,0.921592148,0.5,5.142854806,-79.125,-207.2651022,1.859657808,27/12/2021 07:00,205.83,1,0.469,1.859854788,0.469,2.359854788,96.53427,-190.3757664,1.859854788,120.32427
27/12/2021 07:30,158.25,-1,-0.5,1.390592148,0.469,5.611854806,-79.125,-286.3901022,1.859624978,27/12/2021 07:30,188.53,0,0,1.359854788,0.5,2.359854788,0,-190.3757664,1.859819788,15.14
27/12/2021 08:00,174.8,0,0,1.859592148,0.469,5.611854806,0,-286.3901022,1.859592148,27/12/2021 08:00,198.07,1,0.469,1.359854788,0,2.859854788,92.89483,-97.48093639,1.859819788,92.89483
27/12/2021 08:30,174.8,0,0,1.859592148,0,5.611854806,0,-286.3901022,1.859592148,27/12/2021 08:30,203.49,1,0.469,0.859854788,0.5,3.359854788,95.43681,-2.044126387,1.859784788,95.43681
27/12/2021 09:00,206.36,5.18E-16,2.43E-16,1.859592148,0,5.611854806,5.02E-14,-286.3901022,1.859592148,27/12/2021 09:00,166.61,0,0,0.359854788,0.5,3.359854788,0,-2.044126387,1.859749788,9.66E-15
27/12/2021 09:30,206.36,4.98E-16,2.34E-16,1.859592148,0,5.611854806,4.82E-14,-286.3901022,1.859592148,27/12/2021 09:30,172.12,0,0,0.359854788,0,3.359854788,0,-2.044126387,1.859749788,8.00E-15
27/12/2021 10:00,218.81,1,0.469,1.859592148,0,6.111854806,102.62189,-183.7682122,1.859592148,27/12/2021 10:00,171.36,0,0,0.359854788,0,3.359854788,0,-2.044126387,1.859749788,22.25405
27/12/2021 10:30,218.81,1,0.469,1.359592148,0.5,6.611854806,102.62189,-81.14632222,1.859557148,27/12/2021 10:30,160.44,-0.298817084,-0.149408542,0.359854788,0,3.5,-23.97110646,-26.01523285,1.859749788,3.404423541
27/12/2021 11:00,198.53,0,0,0.859592148,0.5,6.611854806,0,-81.14632222,1.859522148,27/12/2021 11:00,171.23,0,0,0.5,0.140145212,3.5,0,-26.01523285,1.859739978,0
27/12/2021 11:30,198.53,0,0,0.859592148,0,6.611854806,0,-81.14632222,1.859522148,27/12/2021 11:30,189.42,0,0,0.5,0,3.5,0,-26.01523285,1.859739978,0
27/12/2021 12:00,199.52,0,0,0.859592148,0,6.611854806,0,-81.14632222,1.859522148,27/12/2021 12:00,182.42,0,0,0.5,0,3.5,0,-26.01523285,1.859739978,0
27/12/2021 12:30,199.52,0,0,0.859592148,0,6.611854806,0,-81.14632222,1.859522148,27/12/2021 12:30,171.61,0,0,0.5,0,3.5,0,-26.01523285,1.859739978,0
27/12/2021 13:00,191.55,0,0,0.859592148,0,6.611854806,0,-81.14632222,1.859522148,27/12/2021 13:00,199.29,1,0.469,0.5,0,4,93.46701,67.45177715,1.859739978,93.46701
27/12/2021 13:30,191.55,0,0,0.859592148,0,6.611854806,0,-81.14632222,1.859522148,27/12/2021 13:30,194.83,0,0,0,0.5,4,0,67.45177715,1.859704978,0
27/12/2021 14:00,185.72,0,0,0.859592148,0,6.611854806,0,-81.14632222,1.859522148,27/12/2021 14:00,192.46,0,0,0,0,4,0,67.45177715,1.859704978,0
27/12/2021 14:30,185.72,-0.131897675,-0.065948838,0.859592148,0,6.673714816,-12.24801814,-93.39434036,1.859522148,27/12/2021 14:30,192.89,0,0,0,0,4,0,67.45177715,1.859704978,0.472853167
27/12/2021 15:00,182.29,-1,-0.5,0.921452158,0.06186001,7.142714816,-91.145,-184.5393404,1.859517818,27/12/2021 15:00,190.31,0,0,0,0,4,0,67.45177715,1.859704978,4.01
27/12/2021 15:30,182.29,-1,-0.5,1.390452158,0.469,7.611714816,-91.145,-275.6843404,1.859484988,27/12/2021 15:30,180.6,0,0,0,0,4,0,67.45177715,1.859704978,-0.845
27/12/2021 16:00,234.56,0.718904315,0.337166124,1.859452158,0.469,7.971166973,79.08568599,-196.5986544,1.859452158,27/12/2021 16:00,160.39,0,0,0,0,4,0,67.45177715,1.859704978,25.0076114
27/12/2021 16:30,234.56,1,0.469,1.5,0.359452158,8.471166973,110.00864,-86.59001438,1.859426996,27/12/2021 16:30,153.25,-1,-0.5,0,0,4.469,-76.625,-9.173222846,1.859704978,-38.49061
27/12/2021 17:00,239.16,1,0.469,1,0.5,8.971166973,112.16604,25.57602562,1.859391996,27/12/2021 17:00,174.54,0,0,0.469,0.469,4.469,0,-9.173222846,1.859672148,30.30678
